41.932113 , 9.15142

41.93263 , 9.152697

41.933156 , 9.152731

41.933764 , 9.153417

41.934741 , 9.153368

41.936112 , 9.153522

41.935961 , 9.154493

41.936958 , 9.155652

41.935514 , 9.156542

41.935566 , 9.157658

41.934995 , 9.158227

41.934403 , 9.157318

41.934694 , 9.155751

41.933991 , 9.155458

41.932848 , 9.154398

41.933042 , 9.153759

41.932683 , 9.153571

41.93236 , 9.153797

41.931752 , 9.152241

