331893630,-93,8.0
332097628,-93,8.0
332301631,-93,8.0
332505638,-93,8.0
332709635,-93,8.0
332913641,-93,8.0
333117641,-93,8.0
333321644,-93,8.0
333525645,-93,8.0
333729646,-93,8.0
333933646,-93,8.0
334137653,-94,8.0
334341652,-94,7.0
334545656,-94,8.0
334749659,-95,7.0
334953665,-94,8.0
335157665,-94,7.0
335361667,-95,7.0
335565672,-94,8.0
335769675,-95,7.0
335973673,-95,7.0
336177679,-95,7.0
336381675,-95,7.0
336585685,-95,8.0
336789677,-95,6.0
336993682,-94,7.0
337197687,-94,7.0
337401685,-94,7.0
337605687,-94,7.0
337809694,-95,6.0
338013696,-95,7.0
338217700,-96,7.0
338421704,-96,7.0
338625710,-95,7.0
338829703,-95,7.0
339033709,-95,7.0
339237712,-95,7.0
339441711,-95,7.0
339645720,-95,7.0
339849718,-95,7.0
340053720,-95,7.0
340257718,-95,7.0
340461727,-96,6.0
340665729,-96,7.0
340869725,-95,7.0
341073731,-94,7.0
341277737,-94,7.0
341481731,-94,7.0
341685734,-94,7.0
341889738,-95,7.0
342093737,-94,7.0
342297741,-94,8.0
342501744,-94,8.0
342705745,-93,8.0
342909747,-93,8.0
343113756,-93,8.0
343317755,-93,8.0
343521759,-93,8.0
343725760,-93,8.0
343929763,-93,8.0
344133765,-92,8.0
344337763,-92,8.0
344541768,-92,8.0
344745767,-92,8.0
344949775,-94,8.0
345153774,-94,8.0
345357773,-94,8.0
345561774,-94,7.0
345765782,-95,7.0
345969782,-97,8.0
346173789,-97,8.0
346377790,-97,8.0
346581793,-97,8.0
346785790,-97,8.0
346989795,-97,8.0
347193795,-98,8.0
347397802,-97,8.0
347601806,-95,6.0
347805802,-95,7.0
348009807,-94,7.0
348213809,-94,7.0
348417808,-94,7.0
348621813,-94,7.0
348825817,-94,8.0
349029821,-94,8.0
349233819,-94,7.0
349437823,-94,8.0
349641827,-94,7.0
349845833,-95,7.0
350049826,-95,7.0
350253828,-93,8.0
350457832,-93,8.0
350661832,-94,7.0
350865834,-94,7.0
351069836,-95,7.0
351273841,-94,8.0
351477840,-94,7.0
351681847,-94,7.0
351885845,-95,7.0
352089846,-94,7.0
