3086658543,-98,8.0
3086862542,-97,8.0
3087066538,-97,8.0
3087270546,-97,8.0
3087474548,-97,8.0
3087678547,-97,7.0
3087882547,-97,8.0
3088086555,-97,7.0
3088290556,-96,6.0
3088494555,-97,8.0
3088698555,-98,8.0
3088902558,-98,8.0
3089106562,-99,8.0
3089310562,-102,6.0
3089514570,-101,7.0
3089718567,-100,7.0
3089922571,-100,7.0
3090126569,-100,8.0
3090330571,-99,7.0
3090534574,-99,7.0
3090738580,-99,8.0
3090942580,-99,7.0
3091146581,-99,7.0
3091350582,-98,7.0
3091554588,-99,7.0
3091758588,-99,7.0
3091962588,-99,7.0
3092166597,-99,8.0
3092370595,-99,7.0
3092574599,-99,7.0
3092778606,-99,8.0
3092982598,-98,8.0
3093186604,-98,7.0
3093390604,-98,8.0
3093594610,-98,8.0
3093798611,-98,8.0
3094002610,-98,8.0
3094206618,-98,8.0
3094410616,-98,8.0
3094614620,-98,8.0
3094818621,-98,8.0
3095022621,-98,8.0
3095226623,-98,8.0
3095430630,-98,8.0
3095634627,-98,8.0
3095838628,-98,8.0
3096042634,-98,8.0
3096246633,-98,8.0
3096450633,-98,8.0
3096654643,-98,8.0
3096858641,-98,8.0
3097062640,-98,8.0
3097266644,-98,8.0
3097470644,-98,8.0
3097674649,-98,8.0
3097878653,-98,8.0
3098082654,-98,8.0
3098286653,-98,8.0
3098490661,-98,8.0
3098694663,-98,8.0
3098898662,-98,8.0
3099102660,-98,8.0
3099306664,-98,8.0
3099510668,-98,8.0
3099714669,-98,8.0
3099918675,-98,8.0
3100122674,-98,8.0
3100326676,-98,8.0
3100530682,-98,8.0
3100734680,-98,8.0
3100938688,-98,8.0
3101142681,-98,8.0
3101346691,-98,8.0
3101550689,-98,7.0
3101958692,-98,8.0
3102162693,-98,8.0
3102366702,-98,8.0
3102570699,-98,8.0
3102774699,-98,8.0
3102978706,-98,8.0
3103182711,-98,8.0
3103386710,-98,8.0
3103590714,-98,8.0
3103794715,-97,8.0
3103998715,-97,8.0
3104202716,-97,8.0
3104406720,-98,8.0
3104610718,-98,8.0
3104814725,-98,8.0
3105018726,-98,8.0
3105222724,-98,8.0
3105426725,-97,8.0
3105630732,-97,8.0
3105834732,-96,7.0
3106038735,-97,8.0
3106242741,-97,8.0
3106446741,-96,8.0
3106650741,-97,8.0
3106854742,-97,8.0
