2342096523,-114,-1.0
2342300527,-112,1.0
2343320535,-113,0.0
2343524528,-113,1.0
2343728538,-112,2.0
2343932539,-112,1.0
2344136535,-112,1.0
2344340544,-112,1.0
2344544544,-112,2.0
2344748547,-113,0.0
2344952542,-117,-3.0
2345156546,-113,2.0
2345360546,-112,2.0
2345564555,-112,3.0
2345768556,-112,3.0
2345972555,-111,3.0
2346176559,-111,2.0
2346380557,-111,3.0
2346584560,-112,3.0
2346788564,-112,3.0
2346992564,-112,2.0
2347196564,-112,2.0
2347400565,-112,2.0
2347604573,-112,3.0
2347808574,-111,1.0
2348012578,-111,2.0
2348216575,-112,2.0
2348420578,-112,2.0
2348624582,-111,2.0
2348828584,-112,2.0
2349032583,-112,2.0
2349236584,-112,2.0
2349440593,-112,2.0
2349644592,-112,2.0
2349848590,-112,2.0
2350052593,-112,2.0
2350256599,-112,2.0
2350460608,-112,2.0
2350664600,-112,3.0
2350868603,-112,2.0
2351072610,-112,3.0
2351276605,-112,3.0
2351480610,-112,3.0
2351684615,-111,3.0
2351888619,-112,3.0
2352092615,-112,2.0
2352296616,-112,2.0
2352500619,-112,3.0
2352704622,-112,3.0
2352908627,-112,2.0
2353112626,-111,2.0
2353316629,-112,2.0
2353520628,-112,3.0
2353724629,-112,2.0
2353928638,-112,2.0
2354132637,-112,2.0
2354336639,-112,2.0
2354540636,-112,2.0
2354744645,-112,2.0
2354948643,-112,2.0
2355152648,-112,2.0
2355356647,-112,2.0
2355560647,-112,2.0
2355764654,-112,2.0
2355968653,-112,2.0
2356172662,-112,2.0
2356376661,-112,2.0
2356580661,-112,2.0
2356784663,-112,2.0
2356988663,-112,2.0
2357192662,-112,2.0
2357396665,-112,2.0
2357600671,-112,3.0
2357804672,-112,2.0
2358008671,-111,2.0
2358212680,-112,2.0
2358416681,-112,2.0
2358620677,-111,2.0
2358824680,-111,3.0
2359028688,-112,2.0
2359232686,-111,2.0
2359436693,-112,2.0
2359640688,-112,2.0
2359844693,-112,2.0
2360048695,-112,2.0
2360252698,-112,2.0
2360456696,-112,2.0
2360660700,-112,3.0
2360864703,-111,2.0
2361068701,-112,3.0
2361272710,-112,2.0
2361476707,-112,2.0
2361680710,-112,2.0
2361884708,-112,2.0
2362088715,-112,2.0
2362292720,-112,2.0
