2718829200,-112,1.0
2719033202,-113,1.0
2719237205,-113,2.0
2719441204,-112,1.0
2719645209,-112,2.0
2719849209,-113,1.0
2720053209,-112,1.0
2720257218,-113,2.0
2720461212,-112,1.0
2720665217,-113,1.0
2720869219,-112,1.0
2721073226,-112,1.0
2721277228,-113,1.0
2721481226,-113,1.0
2721685234,-113,1.0
2721889233,-113,1.0
2722093237,-113,1.0
2722297240,-113,1.0
2722501240,-113,1.0
2722705248,-113,1.0
2722909242,-113,1.0
2723113249,-112,0.0
2723317244,-113,1.0
2723521250,-113,1.0
2723725258,-113,1.0
2723929255,-113,1.0
2724133259,-113,1.0
2724337257,-113,1.0
2724541267,-112,1.0
2724745260,-113,0.0
2724949270,-113,1.0
2725153269,-113,1.0
2725357269,-113,1.0
2725561271,-113,1.0
2725765272,-113,1.0
2725969278,-113,1.0
2726173278,-113,1.0
2726377285,-113,1.0
2726581281,-113,1.0
2726785283,-113,1.0
2726989288,-113,1.0
2727193296,-113,1.0
2727397293,-113,0.0
2727601300,-113,1.0
2727805293,-113,0.0
2728009301,-113,1.0
2728213305,-113,1.0
2728417306,-113,1.0
2728621309,-113,1.0
2728825308,-113,1.0
2729029314,-113,1.0
2729233313,-112,1.0
2729437316,-113,1.0
2729641316,-113,1.0
2729845318,-113,1.0
2730049320,-112,0.0
2730253325,-113,1.0
2730457331,-113,1.0
2730661325,-112,1.0
2730865331,-113,1.0
2731069336,-113,1.0
2731273334,-113,1.0
2731477343,-113,1.0
2731681340,-112,1.0
2731885348,-113,1.0
2732089341,-113,1.0
2732293342,-112,1.0
2732497350,-113,1.0
2732701349,-113,-0.0
2732905358,-113,1.0
2733109356,-113,1.0
2733313360,-113,1.0
2733517365,-113,1.0
2733721360,-113,1.0
2733925365,-113,1.0
2734129366,-113,1.0
2734333373,-113,0.0
2734537369,-113,0.0
2734741380,-113,0.0
2734945373,-113,0.0
2735149382,-113,0.0
2735353381,-113,1.0
2735557381,-113,0.0
2735761387,-113,1.0
2735965387,-112,1.0
2736169390,-113,1.0
2736373396,-113,1.0
2736577394,-113,1.0
2736781394,-112,1.0
2736985400,-113,1.0
2737189405,-112,0.0
2737393404,-113,1.0
2737597409,-113,0.0
2737801410,-114,-1.0
2738005410,-113,0.0
2738209416,-113,1.0
2738413411,-113,1.0
2738617419,-113,1.0
2738821415,-112,1.0
2739025420,-113,0.0
